side,id,golpe_real,golpe_prob,verdict,classe_binaria,tipo,urgencia,pede_pix,latency_ms,tokens_in,tokens_out,cost_usd,model,recv_s
python,266,0,0.05,ok,TN,pessoal,0.0,0.0,1219.2492000031052,321,38,0.00010584000000000002,deepseek-flash,39.681785
python,267,0,0.05,ok,TN,cobranca_legitima,0.0,0.0,964.6255999978166,309,43,0.00010458,deepseek-flash,39.723529
python,268,0,0.15,ok,TN,cobranca_legitima,1.0,0.6,860.5395000049612,329,43,0.00011018,deepseek-flash,39.725072
python,269,0,0.05,ok,TN,cobranca_legitima,0.0,0.0,1081.2378999980865,314,43,0.00010598,deepseek-flash,40.254691
python,270,0,0.0,ok,TN,pessoal,0.0,0.0,1070.2834999974584,310,38,0.00010276,deepseek-flash,40.4265
python,271,0,0.05,ok,TN,cobranca_legitima,0.0,0.6,1073.7977999961004,330,43,0.00011046,deepseek-flash,40.672787
python,272,0,0.05,ok,TN,cobranca_legitima,0.0,0.0,1116.9402999948943,326,43,0.00010934000000000002,deepseek-flash,40.776206
python,273,0,0.02,ok,TN,pessoal,0.0,0.0,897.1263999992516,323,38,0.0001064,deepseek-flash,40.579475
python,274,0,0.0,ok,TN,pessoal,0.0,0.0,958.860700004152,321,38,0.00010584000000000002,deepseek-flash,40.670737
python,275,0,0.05,ok,TN,pessoal,0.0,0.0,1118.991499999538,321,38,0.00010584000000000002,deepseek-flash,40.843046
python,276,0,0.0,ok,TN,pessoal,0.0,0.0,1102.475499996217,315,38,0.00010416,deepseek-flash,40.828426
python,277,0,0.0,ok,TN,pessoal,0.0,0.0,905.2960999979404,310,38,0.00010276,deepseek-flash,41.16091
python,278,0,0.05,ok,TN,cobranca_legitima,0.0,0.6,1026.985499993316,330,43,0.00011046,deepseek-flash,41.453722
python,279,0,0.05,ok,TN,cobranca_legitima,0.0,0.0,1100.6395000003977,321,43,0.00010794,deepseek-flash,41.68032
python,280,0,0.02,ok,TN,pessoal,0.0,0.0,1162.4484999920242,314,38,0.00010388,deepseek-flash,41.833988
python,281,0,0.05,ok,TN,cobranca_legitima,0.0,0.0,1019.5125000027474,326,43,0.00010934000000000002,deepseek-flash,41.693005
python,282,0,0.0,ok,TN,pessoal,0.0,0.0,852.5480999960564,315,38,0.00010416,deepseek-flash,41.629396
python,283,0,0.05,ok,TN,pessoal,1.0,0.0,1116.4146000082835,317,38,0.00010472,deepseek-flash,41.945378
python,284,0,0.05,ok,TN,cobranca_legitima,1.0,0.0,888.2521000050474,317,43,0.00010682,deepseek-flash,41.731536
python,285,0,0.05,ok,TN,pessoal,0.0,0.0,1227.4933000007877,321,38,0.00010584000000000002,deepseek-flash,42.388256
python,286,0,0.0,ok,TN,pessoal,0.0,0.0,846.7447000002721,321,38,0.00010584000000000002,deepseek-flash,42.301153
python,287,0,0.02,ok,TN,pessoal,0.0,0.0,955.8649999962654,312,38,0.00010332000000000002,deepseek-flash,42.586015
python,288,0,0.05,ok,TN,cobranca_legitima,0.0,0.0,1211.1807000037516,314,43,0.00010598,deepseek-flash,42.89207
python,289,0,0.0,ok,TN,pessoal,0.0,0.0,910.5700999934924,321,38,0.00010584000000000002,deepseek-flash,42.604292
python,290,0,0.02,ok,TN,pessoal,0.0,0.0,1208.3061000012094,313,38,0.00010360000000000002,deepseek-flash,42.940547
python,291,0,0.05,ok,TN,cobranca_legitima,0.0,0.0,1277.1164000005228,310,43,0.00010486,deepseek-flash,43.111244
python,292,0,0.05,ok,TN,cobranca_legitima,0.0,0.0,1234.3884000001708,309,43,0.00010458,deepseek-flash,43.180566
python,293,0,0.02,ok,TN,pessoal,0.0,0.0,998.7674000003608,314,38,0.00010388,deepseek-flash,43.300593
python,294,0,0.05,ok,TN,cobranca_legitima,0.0,0.0,920.3540999878896,313,43,0.00010570000000000002,deepseek-flash,43.309335
python,295,0,0.05,ok,TN,cobranca_legitima,0.0,0.0,923.0040999973426,319,43,0.00010738,deepseek-flash,43.509082
python,296,0,0.05,ok,TN,pessoal,0.0,0.1,1138.2782000000589,321,38,0.00010584000000000002,deepseek-flash,43.742956
python,297,0,0.05,ok,TN,pessoal,0.0,0.0,1404.7883000021102,312,38,0.00010332000000000002,deepseek-flash,44.297051
python,298,0,0.05,ok,TN,cobranca_legitima,0.0,0.0,1199.9119000101928,319,43,0.00010738,deepseek-flash,44.140612
python,299,0,0.05,ok,TN,cobranca_legitima,0.0,0.6,937.059899995802,336,43,0.00011214,deepseek-flash,44.048641
python,300,0,0.05,ok,TN,pessoal,0.0,0.0,1187.5355999945896,321,38,0.00010584000000000002,deepseek-flash,44.369822
python,301,1,0.98,golpe,TP,falsa_central,2.0,0.95,786.6123999992851,350,39,0.00011438,deepseek-flash,44.087653
python,302,0,0.05,ok,TN,cobranca_legitima,0.0,0.6,1055.8883000048809,338,43,0.00011270000000000002,deepseek-flash,44.365549
python,303,0,0.05,ok,TN,cobranca_legitima,0.0,0.0,1144.0100000036182,316,43,0.00010654,deepseek-flash,44.653884
python,304,0,0.05,ok,TN,cobranca_legitima,1.0,0.0,1225.852000003215,317,43,0.00010682,deepseek-flash,44.969139
python,305,0,0.02,ok,TN,pessoal,0.0,0.0,1019.4816000002902,312,38,0.00010332000000000002,deepseek-flash,45.068867
python,306,0,0.0,ok,TN,pessoal,0.0,0.0,1160.5311000021177,315,38,0.00010416,deepseek-flash,45.248608
python,307,0,0.05,ok,TN,cobranca_legitima,0.0,0.0,1093.8437000004342,310,43,0.00010486,deepseek-flash,45.250128
python,308,0,0.05,ok,TN,pessoal,0.0,0.0,966.095800002222,314,38,0.00010388,deepseek-flash,45.309792
python,309,0,0.15,ok,TN,cobranca_legitima,1.0,0.7,956.682300005923,327,43,0.00010962,deepseek-flash,45.3227
python,310,0,0.02,ok,TN,pessoal,0.0,0.0,979.284100001678,314,38,0.00010388,deepseek-flash,45.347943
python,311,0,0.05,ok,TN,cobranca_legitima,0.0,0.0,1303.1340000015916,324,43,0.00010878,deepseek-flash,45.957421
python,312,0,0.05,ok,TN,outro,0.0,0.0,933.6228999891318,318,37,0.00010458,deepseek-flash,45.90286
python,313,0,0.05,ok,TN,outro,0.0,0.0,1227.6726999989478,314,37,0.00010346,deepseek-flash,46.29685
python,314,0,0.02,ok,TN,pessoal,0.0,0.0,1022.7709000027972,311,38,0.00010304000000000002,deepseek-flash,46.272544
python,315,0,0.15,ok,TN,cobranca_legitima,0.0,0.05,891.8923000019277,326,43,0.00010934000000000002,deepseek-flash,46.142814
python,316,0,0.02,ok,TN,pessoal,0.0,0.0,1163.0478000006406,313,38,0.00010360000000000002,deepseek-flash,46.473444
python,317,0,0.05,ok,TN,cobranca_legitima,0.0,0.0,1200.743599998532,325,43,0.00010906000000000002,deepseek-flash,46.524017
python,318,0,0.05,ok,TN,cobranca_legitima,0.0,0.0,845.348799994099,315,43,0.00010626,deepseek-flash,46.194081
python,319,0,0.05,ok,TN,outro,0.0,0.0,1161.094700000831,312,37,0.00010290000000000002,deepseek-flash,47.064524
python,320,1,0.98,golpe,TP,falsa_central,2.0,0.99,1331.0209999908693,341,39,0.00011186,deepseek-flash,47.288549
python,321,0,0.05,ok,TN,pessoal,0.0,0.0,861.6124000109266,318,38,0.000105,deepseek-flash,47.004708
python,322,0,0.05,ok,TN,cobranca_legitima,0.0,0.0,1060.430700003053,308,43,0.0001043,deepseek-flash,47.254856
python,323,0,0.02,ok,TN,pessoal,0.0,0.0,923.2542000099784,313,38,0.00010360000000000002,deepseek-flash,47.196068
python,324,0,0.05,ok,TN,pessoal,0.0,0.0,1100.4174999980023,313,38,0.00010360000000000002,deepseek-flash,47.39767
python,325,0,0.05,ok,TN,outro,0.0,0.0,1088.1950999901164,312,37,0.00010290000000000002,deepseek-flash,47.561867
python,326,0,0.05,ok,TN,cobranca_legitima,0.0,0.6,950.7307000021684,332,43,0.00011102,deepseek-flash,47.475
python,327,0,0.05,ok,TN,pessoal,0.0,0.0,877.6233000098728,314,38,0.00010388,deepseek-flash,47.883445
python,328,0,0.05,ok,TN,cobranca_legitima,0.0,0.0,850.9626000013668,322,43,0.00010822,deepseek-flash,47.91632
python,329,0,0.02,ok,TN,pessoal,0.0,0.0,1041.0662999929627,314,38,0.00010388,deepseek-flash,48.237914
python,330,0,0.05,ok,TN,pessoal,0.0,0.0,1024.3817000009583,313,38,0.00010360000000000002,deepseek-flash,48.279986
python,331,0,0.05,ok,TN,pessoal,1.0,0.0,911.1610999971164,317,38,0.00010472,deepseek-flash,48.200697
python,332,0,0.05,ok,TN,pessoal,0.0,0.0,1135.9383999952115,322,38,0.00010612,deepseek-flash,48.534257
python,333,0,0.05,ok,TN,cobranca_legitima,0.0,0.7,983.3851000003052,329,43,0.00011018,deepseek-flash,48.490463
python,334,1,0.95,golpe,TP,pix_errado,1.0,0.95,1157.5586999970255,344,40,0.00011312,deepseek-flash,48.720302
python,335,0,0.02,ok,TN,pessoal,0.0,0.0,930.5461999902036,314,38,0.00010388,deepseek-flash,48.814019
python,336,0,0.05,ok,TN,pessoal,0.0,0.1,1130.7323000073666,321,38,0.00010584000000000002,deepseek-flash,49.047195
python,337,0,0.05,ok,TN,cobranca_legitima,0.0,0.0,928.571299999021,315,43,0.00010626,deepseek-flash,49.130342
python,338,0,0.02,ok,TN,pessoal,0.0,0.0,1013.0752999975812,313,38,0.00010360000000000002,deepseek-flash,49.251874
python,339,0,0.05,ok,TN,pessoal,0.0,0.05,1033.010800005286,321,38,0.00010584000000000002,deepseek-flash,49.313541
python,340,0,0.15,ok,TN,cobranca_legitima,1.0,0.7,1043.7310999986948,322,43,0.00010822,deepseek-flash,49.534707
python,341,0,0.05,ok,TN,cobranca_legitima,0.0,0.6,1107.1777000033762,332,43,0.00011102,deepseek-flash,49.641931
python,342,0,0.05,ok,TN,pessoal,0.0,0.0,774.8636000033002,319,38,0.00010528,deepseek-flash,49.496087
python,343,0,0.35,ok,TN,cobranca_legitima,1.0,0.7,1235.3813000081573,323,43,0.0001085,deepseek-flash,50.063974
python,344,0,0.05,ok,TN,pessoal,0.0,0.0,929.6406999928876,313,38,0.00010360000000000002,deepseek-flash,49.985706
python,345,0,0.02,ok,TN,pessoal,0.0,0.0,1246.1509999993723,324,38,0.00010668000000000002,deepseek-flash,50.37681
python,346,0,0.05,ok,TN,cobranca_legitima,1.0,0.0,831.6228999901796,322,43,0.00010822,deepseek-flash,50.083578
python,347,0,0.05,ok,TN,cobranca_legitima,0.0,0.0,1081.8601000064518,306,43,0.00010374,deepseek-flash,50.39581
python,348,0,0.02,ok,TN,pessoal,0.0,0.0,1151.2875000044005,323,38,0.0001064,deepseek-flash,50.647434
python,349,0,0.05,ok,TN,pessoal,0.0,0.0,894.5201000024099,317,38,0.00010472,deepseek-flash,50.429542
python,350,0,0.05,ok,TN,cobranca_legitima,0.0,0.6,1136.5766000089934,338,43,0.00011270000000000002,deepseek-flash,50.778884
python,351,0,0.05,ok,TN,cobranca_legitima,0.0,0.0,1057.5639000016963,312,43,0.00010542000000000002,deepseek-flash,51.044013
python,352,1,0.98,golpe,TP,falsa_central,1.0,0.95,1089.1121000022397,348,39,0.00011382000000000002,deepseek-flash,51.153891
python,353,0,0.05,ok,TN,pessoal,1.0,0.0,961.5757999999914,317,38,0.00010472,deepseek-flash,51.045628
python,354,0,0.05,ok,TN,cobranca_legitima,0.0,0.0,1033.6293000000296,310,43,0.00010486,deepseek-flash,51.410958
python,355,0,0.05,ok,TN,pessoal,0.0,0.0,1026.218400002108,313,38,0.00010360000000000002,deepseek-flash,51.422602
python,356,0,0.02,ok,TN,pessoal,0.0,0.0,1029.7794999933103,323,38,0.0001064,deepseek-flash,51.459687
python,357,0,0.05,ok,TN,pessoal,0.0,0.0,1201.800399998319,321,38,0.00010584000000000002,deepseek-flash,51.84994
python,358,0,0.02,ok,TN,pessoal,0.0,0.0,1275.465600003372,312,38,0.00010332000000000002,deepseek-flash,52.055109
python,359,0,0.05,ok,TN,cobranca_legitima,0.0,0.6,1265.666199993575,341,43,0.00011354,deepseek-flash,52.31034
python,360,0,0.02,ok,TN,pessoal,0.0,0.0,756.4822999993339,312,38,0.00010332000000000002,deepseek-flash,51.802439
python,361,1,0.98,golpe,TP,falsa_central,2.0,0.97,1131.0479999956442,336,39,0.00011046,deepseek-flash,52.285724
python,362,0,0.05,ok,TN,cobranca_legitima,0.0,0.5,1340.3270999988308,341,43,0.00011354,deepseek-flash,52.751744
python,363,0,0.05,ok,TN,pessoal,0.0,0.0,1285.637199995108,313,38,0.00010360000000000002,deepseek-flash,52.709206
python,364,1,0.95,golpe,TP,pix_errado,2.0,0.95,894.6176000026753,339,40,0.00011172000000000002,deepseek-flash,52.354748
python,365,0,0.05,ok,TN,cobranca_legitima,0.0,0.0,1058.912099993904,315,43,0.00010626,deepseek-flash,52.862371
python,366,0,0.05,ok,TN,cobranca_legitima,0.0,0.0,1289.3193999916548,315,43,0.00010626,deepseek-flash,53.140098
python,367,0,0.15,ok,TN,cobranca_legitima,1.0,0.7,1016.1716000002344,322,43,0.00010822,deepseek-flash,53.071827
python,368,0,0.05,ok,TN,pessoal,1.0,0.0,976.3013000047068,317,38,0.00010472,deepseek-flash,53.263081
python,369,0,0.05,ok,TN,cobranca_legitima,0.0,0.6,914.990300007048,329,43,0.00011018,deepseek-flash,53.226265
python,370,0,0.02,ok,TN,pessoal,0.0,0.0,1178.7522999948123,314,38,0.00010388,deepseek-flash,53.534555
python,371,0,0.02,ok,TN,pessoal,0.0,0.05,1055.359199992381,322,38,0.00010612,deepseek-flash,53.764687
python,372,0,0.02,ok,TN,pessoal,0.0,0.0,858.1438999972306,315,38,0.00010416,deepseek-flash,53.610018
python,373,0,0.05,ok,TN,cobranca_legitima,1.0,0.0,1191.8672000028891,317,43,0.00010682,deepseek-flash,54.054793
python,374,0,0.05,ok,TN,pessoal,0.0,0.0,1020.6265000015264,322,38,0.00010612,deepseek-flash,54.092809
python,375,0,0.05,ok,TN,outro,0.0,0.0,1032.0261000015307,318,37,0.00010458,deepseek-flash,54.172588
python,376,0,0.02,ok,TN,pessoal,0.0,0.0,990.8954999991691,311,38,0.00010304000000000002,deepseek-flash,54.217629
python,377,0,0.05,ok,TN,cobranca_legitima,0.0,0.0,965.721400003531,316,43,0.00010654,deepseek-flash,54.229251
python,378,0,0.05,ok,TN,cobranca_legitima,0.0,0.0,1251.2835999950769,321,43,0.00010794,deepseek-flash,54.786312
python,379,0,0.05,ok,TN,pessoal,0.0,0.0,894.8042999982135,312,38,0.00010332000000000002,deepseek-flash,54.505625
python,380,0,0.05,ok,TN,cobranca_legitima,0.0,0.6,1238.1861000030767,330,43,0.00011046,deepseek-flash,55.003733
python,381,0,0.02,ok,TN,pessoal,0.0,0.0,1038.3816999965347,313,38,0.00010360000000000002,deepseek-flash,55.093676
python,382,0,0.05,ok,TN,pessoal,0.0,0.0,1002.601100000902,313,38,0.00010360000000000002,deepseek-flash,55.096116
python,383,1,0.98,golpe,TP,falsa_central,1.0,0.95,1047.7914000075543,353,39,0.00011522,deepseek-flash,55.220998
python,384,0,0.1,ok,TN,cobranca_legitima,0.0,0.0,1082.2950000001583,326,43,0.00010934000000000002,deepseek-flash,55.300038
python,385,0,0.02,ok,TN,pessoal,0.0,0.0,1194.637699998566,323,38,0.0001064,deepseek-flash,55.423962
python,386,0,0.05,ok,TN,cobranca_legitima,0.0,0.0,810.6491000071401,312,43,0.00010542000000000002,deepseek-flash,55.316168
python,387,0,0.05,ok,TN,pessoal,1.0,0.0,1173.5301000007894,317,38,0.00010472,deepseek-flash,55.960746
python,388,0,0.02,ok,TN,pessoal,0.0,0.0,776.9332000025315,314,38,0.00010388,deepseek-flash,55.781451
python,389,1,0.97,golpe,TP,troca_numero,1.0,0.99,868.6565000098199,360,39,0.00011718,deepseek-flash,55.962758
python,390,0,0.05,ok,TN,pessoal,0.0,0.05,995.8473999868148,321,38,0.00010584000000000002,deepseek-flash,56.092772
python,391,0,0.02,ok,TN,pessoal,0.0,0.0,1188.8425000070129,314,38,0.00010388,deepseek-flash,56.426917
python,392,0,0.05,ok,TN,pessoal,0.0,0.0,872.6981000072556,321,38,0.00010584000000000002,deepseek-flash,56.188949
python,393,0,0.05,ok,TN,pessoal,0.0,0.0,1054.9878000019817,317,38,0.00010472,deepseek-flash,56.417493
python,394,0,0.05,ok,TN,pessoal,1.0,0.0,1034.3360000115354,317,38,0.00010472,deepseek-flash,56.473848
python,395,0,0.05,ok,TN,pessoal,0.0,0.0,1118.6505999939982,313,38,0.00010360000000000002,deepseek-flash,56.899581
python,396,0,0.02,ok,TN,pessoal,0.0,0.0,1226.9210999947973,314,38,0.00010388,deepseek-flash,57.188257
python,397,0,0.05,ok,TN,cobranca_legitima,0.0,0.0,1031.3068999967072,314,43,0.00010598,deepseek-flash,56.995025
python,398,0,0.0,ok,TN,pessoal,0.0,0.0,868.3000000019092,321,38,0.00010584000000000002,deepseek-flash,56.992008
python,399,0,0.0,ok,TN,pessoal,0.0,0.0,857.1860000083689,315,38,0.00010416,deepseek-flash,57.046478
python,400,1,0.98,golpe,TP,falsa_central,2.0,0.97,1132.272199989529,347,39,0.00011354,deepseek-flash,57.550092
python,401,0,0.05,ok,TN,pessoal,1.0,0.0,944.2202000063844,317,38,0.00010472,deepseek-flash,57.370869
python,402,0,0.05,ok,TN,cobranca_legitima,0.0,0.6,869.6283000026597,344,43,0.00011438,deepseek-flash,57.343346
python,403,0,0.05,ok,TN,cobranca_legitima,1.0,0.0,807.1858000039356,322,43,0.00010822,deepseek-flash,57.707506
python,404,0,0.05,ok,TN,pessoal,0.0,0.0,1220.644799992442,315,38,0.00010416,deepseek-flash,58.213331
python,405,0,0.05,ok,TN,pessoal,0.0,0.0,1255.3149000013946,315,38,0.00010416,deepseek-flash,58.25088
python,406,0,0.0,ok,TN,pessoal,0.0,0.0,863.3489000058034,310,38,0.00010276,deepseek-flash,57.910601
python,407,0,0.05,ok,TN,cobranca_legitima,1.0,0.0,920.7874999992782,320,43,0.00010766,deepseek-flash,58.109756
python,408,0,0.05,ok,TN,pessoal,0.0,0.1,1249.4189999997616,321,38,0.00010584000000000002,deepseek-flash,58.593851
python,409,0,0.05,ok,TN,pessoal,0.0,0.0,1080.4733000113629,313,38,0.00010360000000000002,deepseek-flash,58.452536
python,410,0,0.05,ok,TN,pessoal,0.0,0.0,1290.804799995385,313,38,0.00010360000000000002,deepseek-flash,58.841429
python,411,0,0.02,ok,TN,pessoal,0.0,0.0,1226.2787999934517,314,38,0.00010388,deepseek-flash,58.965332
python,412,0,0.0,ok,TN,pessoal,0.0,0.0,1264.510999986669,323,38,0.0001064,deepseek-flash,59.175016
python,413,0,0.05,ok,TN,pessoal,0.0,0.0,916.3920999999392,313,38,0.00010360000000000002,deepseek-flash,59.025798
python,414,0,0.0,ok,TN,pessoal,0.0,0.0,882.8376000019489,310,38,0.00010276,deepseek-flash,59.095964
python,415,0,0.05,ok,TN,cobranca_legitima,0.0,0.0,1038.569100011955,309,43,0.00010458,deepseek-flash,59.29089
python,416,0,0.02,ok,TN,pessoal,0.0,0.0,1199.0965999866603,313,38,0.00010360000000000002,deepseek-flash,59.652437
python,417,0,0.05,ok,TN,cobranca_legitima,0.0,0.6,1242.8470000013476,333,43,0.0001113,deepseek-flash,59.837246
python,418,0,0.02,ok,TN,pessoal,0.0,0.05,1149.3384999921543,322,38,0.00010612,deepseek-flash,59.991456
python,419,0,0.02,ok,TN,pessoal,0.0,0.0,1197.945299994899,312,38,0.00010332000000000002,deepseek-flash,60.16391
python,420,0,0.02,ok,TN,pessoal,0.0,0.0,907.7181000029668,312,38,0.00010332000000000002,deepseek-flash,59.934641
python,421,0,0.05,ok,TN,pessoal,0.0,0.0,1031.7596000095364,321,38,0.00010584000000000002,deepseek-flash,60.128884
python,422,0,0.05,ok,TN,pessoal,0.0,0.0,1187.115199994878,313,38,0.00010360000000000002,deepseek-flash,60.363064
python,423,0,0.05,ok,TN,pessoal,0.0,0.0,944.2358999949648,321,38,0.00010584000000000002,deepseek-flash,60.235691
python,424,0,0.05,ok,TN,cobranca_legitima,0.0,0.0,1132.6301999943098,313,43,0.00010570000000000002,deepseek-flash,60.785815
python,425,0,0.02,ok,TN,pessoal,0.0,0.0,1176.7036999954144,314,38,0.00010388,deepseek-flash,61.013931
python,426,0,0.05,ok,TN,cobranca_legitima,0.0,0.0,996.7437000013888,313,43,0.00010570000000000002,deepseek-flash,60.93164
python,427,0,0.05,ok,TN,cobranca_legitima,1.0,0.0,984.4996000028914,320,43,0.00010766,deepseek-flash,60.976189
python,428,0,0.0,ok,TN,pessoal,0.0,0.0,1188.503799989121,321,38,0.00010584000000000002,deepseek-flash,61.317231
python,429,0,0.05,ok,TN,cobranca_legitima,0.0,0.0,1015.3497000137576,316,43,0.00010654,deepseek-flash,61.179179
python,430,0,0.05,ok,TN,pessoal,0.0,0.1,1257.663299998967,322,38,0.00010612,deepseek-flash,61.493331
python,431,0,0.0,ok,TN,pessoal,0.0,0.0,919.8141999950168,315,38,0.00010416,deepseek-flash,61.28262
python,432,1,0.99,golpe,TP,premio,2.0,0.99,1381.4826000016185,344,38,0.00011228000000000002,deepseek-flash,62.168176
python,433,0,0.05,ok,TN,cobranca_legitima,0.0,0.0,1026.1363000026904,324,43,0.00010878,deepseek-flash,61.958312
python,434,0,0.02,ok,TN,pessoal,0.0,0.0,997.2394000069472,314,38,0.00010388,deepseek-flash,61.973638
python,435,0,0.02,ok,TN,pessoal,0.0,0.0,889.8435999872163,310,38,0.00010276,deepseek-flash,61.904471
python,436,0,0.05,ok,TN,pessoal,0.0,0.0,1269.7970000008354,322,38,0.00010612,deepseek-flash,62.44951
python,437,0,0.05,ok,TN,outro,0.0,0.0,1119.4721999927424,314,37,0.00010346,deepseek-flash,62.402994
python,438,0,0.02,ok,TN,pessoal,0.0,0.0,1310.339700008626,312,38,0.00010332000000000002,deepseek-flash,62.628594
python,439,0,0.05,ok,TN,outro,0.0,0.0,1086.949899996398,318,37,0.00010458,deepseek-flash,62.581476
python,440,0,0.02,ok,TN,pessoal,0.0,0.0,1143.676299994695,312,38,0.00010332000000000002,deepseek-flash,63.04867
python,441,0,0.05,ok,TN,cobranca_legitima,1.0,0.0,937.70469998708,320,43,0.00010766,deepseek-flash,62.896491
python,442,0,0.0,ok,TN,pessoal,0.0,0.0,1120.427899993956,323,38,0.0001064,deepseek-flash,63.095178
python,443,0,0.05,ok,TN,pessoal,0.0,0.0,1047.2560999915004,315,38,0.00010416,deepseek-flash,63.216269
python,444,0,0.05,ok,TN,pessoal,0.0,0.1,1206.8484000046735,321,38,0.00010584000000000002,deepseek-flash,63.625708
python,445,0,0.05,ok,TN,pessoal,1.0,0.0,1057.5833000038983,317,38,0.00010472,deepseek-flash,63.521996
python,446,0,0.0,ok,TN,pessoal,0.0,0.0,985.9775000077208,315,38,0.00010416,deepseek-flash,63.567689
python,447,0,0.05,ok,TN,outro,0.0,0.0,1292.903399997158,314,37,0.00010346,deepseek-flash,63.921691
python,448,1,1.0,golpe,TP,premio,2.0,1.0,932.8987999906532,346,38,0.00011284,deepseek-flash,63.829622
python,449,0,0.05,ok,TN,pessoal,0.0,0.0,1090.0201000040397,315,38,0.00010416,deepseek-flash,64.138822
python,450,1,0.98,golpe,TP,falsa_central,2.0,0.95,1105.7858999993186,337,39,0.00011074,deepseek-flash,64.200786
python,451,0,0.02,ok,TN,pessoal,0.0,0.0,1124.509600005695,312,38,0.00010332000000000002,deepseek-flash,64.340618
python,452,0,0.05,ok,TN,cobranca_legitima,0.0,0.6,1067.0645000063814,340,43,0.00011326,deepseek-flash,64.589485
python,453,0,0.05,ok,TN,cobranca_legitima,1.0,0.0,1242.174700004398,317,43,0.00010682,deepseek-flash,64.810281
python,454,0,0.05,ok,TN,pessoal,0.0,0.0,1042.2730000136653,314,38,0.00010388,deepseek-flash,64.668028
python,455,0,0.02,ok,TN,pessoal,0.0,0.0,1152.4807999958284,312,38,0.00010332000000000002,deepseek-flash,64.982488
python,456,1,0.98,golpe,TP,outro,1.0,0.99,1154.2872999998508,343,37,0.00011158,deepseek-flash,65.106073
python,457,0,0.05,ok,TN,cobranca_legitima,1.0,0.0,1127.0595000096364,320,43,0.00010766,deepseek-flash,65.280852
python,458,0,0.05,ok,TN,pessoal,0.0,0.0,1165.1836999953955,313,38,0.00010360000000000002,deepseek-flash,65.427653
